frame,trajectory_progress,z0,z1,case,case_short,train_original_sim_idx,original_sim_idx,final_p_ratio
78,0.7878787878787878,-0.11257947981357574,-0.5910519957542419,selected trajectory sim 56,selected,56,27,-0.36685866738795003
79,0.797979797979798,-0.14085829257965088,-0.6256458759307861,selected trajectory sim 56,selected,56,27,-0.36685866738795003
80,0.8080808080808081,-0.17088299989700317,-0.6623792052268982,selected trajectory sim 56,selected,56,27,-0.36685866738795003
81,0.8181818181818182,-0.19990074634552002,-0.6978744864463806,selected trajectory sim 56,selected,56,27,-0.36685866738795003
82,0.8282828282828283,-0.2281072735786438,-0.7323716878890991,selected trajectory sim 56,selected,56,27,-0.36685866738795003
83,0.8383838383838383,-0.25750425457954407,-0.7683417201042175,selected trajectory sim 56,selected,56,27,-0.36685866738795003
84,0.8484848484848485,-0.286865234375,-0.8042644262313843,selected trajectory sim 56,selected,56,27,-0.36685866738795003
85,0.8585858585858586,-0.31516486406326294,-0.8388742804527283,selected trajectory sim 56,selected,56,27,-0.36685866738795003
86,0.8686868686868687,-0.3433803915977478,-0.8733938336372375,selected trajectory sim 56,selected,56,27,-0.36685866738795003
87,0.8787878787878788,-0.37339407205581665,-0.9101106524467468,selected trajectory sim 56,selected,56,27,-0.36685866738795003
88,0.8888888888888888,-0.40266120433807373,-0.9459137916564941,selected trajectory sim 56,selected,56,27,-0.36685866738795003
89,0.898989898989899,-0.43085014820098877,-0.9804089069366455,selected trajectory sim 56,selected,56,27,-0.36685866738795003
90,0.9090909090909091,-0.46025097370147705,-1.0163662433624268,selected trajectory sim 56,selected,56,27,-0.36685866738795003
91,0.9191919191919192,-0.4891011714935303,-1.0516588687896729,selected trajectory sim 56,selected,56,27,-0.36685866738795003
92,0.9292929292929293,-0.5183687210083008,-1.0874755382537842,selected trajectory sim 56,selected,56,27,-0.36685866738795003
93,0.9393939393939394,-0.5466654896736145,-1.1221020221710205,selected trajectory sim 56,selected,56,27,-0.36685866738795003
94,0.9494949494949495,-0.5755681395530701,-1.1574487686157227,selected trajectory sim 56,selected,56,27,-0.36685866738795003
95,0.9595959595959596,-0.60576993227005,-1.1944046020507812,selected trajectory sim 56,selected,56,27,-0.36685866738795003
96,0.9696969696969697,-0.6342172622680664,-1.2292113304138184,selected trajectory sim 56,selected,56,27,-0.36685866738795003
97,0.9797979797979798,-0.6625926494598389,-1.2639355659484863,selected trajectory sim 56,selected,56,27,-0.36685866738795003
98,0.98989898989899,-0.6922072172164917,-1.300167202949524,selected trajectory sim 56,selected,56,27,-0.36685866738795003
99,1.0,-0.7220255732536316,-1.3366520404815674,selected trajectory sim 56,selected,56,27,-0.36685866738795003
0,0.0,2.2321646213531494,2.2438557147979736,selected trajectory sim 56,selected,56,28,-0.45477014026240226
1,0.010101010101010102,2.1839771270751953,2.1847007274627686,selected trajectory sim 56,selected,56,28,-0.45477014026240226
2,0.020202020202020204,2.1463871002197266,2.138601303100586,selected trajectory sim 56,selected,56,28,-0.45477014026240226
3,0.030303030303030304,2.113865852355957,2.098763942718506,selected trajectory sim 56,selected,56,28,-0.45477014026240226
4,0.04040404040404041,2.084261178970337,2.062537670135498,selected trajectory sim 56,selected,56,28,-0.45477014026240226
5,0.050505050505050504,2.0573043823242188,2.0295627117156982,selected trajectory sim 56,selected,56,28,-0.45477014026240226
6,0.06060606060606061,2.0312578678131104,1.9977059364318848,selected trajectory sim 56,selected,56,28,-0.45477014026240226
7,0.0707070707070707,2.0055088996887207,1.9662294387817383,selected trajectory sim 56,selected,56,28,-0.45477014026240226
8,0.08080808080808081,1.980647087097168,1.9358155727386475,selected trajectory sim 56,selected,56,28,-0.45477014026240226
9,0.09090909090909091,1.955005407333374,1.904462218284607,selected trajectory sim 56,selected,56,28,-0.45477014026240226
10,0.10101010101010101,1.9309221506118774,1.875015377998352,selected trajectory sim 56,selected,56,28,-0.45477014026240226
11,0.1111111111111111,1.9062860012054443,1.8448796272277832,selected trajectory sim 56,selected,56,28,-0.45477014026240226
12,0.12121212121212122,1.8800421953201294,1.812779188156128,selected trajectory sim 56,selected,56,28,-0.45477014026240226
13,0.13131313131313133,1.8556805849075317,1.7829880714416504,selected trajectory sim 56,selected,56,28,-0.45477014026240226
14,0.1414141414141414,1.8311799764633179,1.7530145645141602,selected trajectory sim 56,selected,56,28,-0.45477014026240226
15,0.15151515151515152,1.806198239326477,1.7224702835083008,selected trajectory sim 56,selected,56,28,-0.45477014026240226
16,0.16161616161616163,1.7824866771697998,1.6934767961502075,selected trajectory sim 56,selected,56,28,-0.45477014026240226
17,0.1717171717171717,1.7571417093276978,1.6624699831008911,selected trajectory sim 56,selected,56,28,-0.45477014026240226
18,0.18181818181818182,1.7329667806625366,1.632908582687378,selected trajectory sim 56,selected,56,28,-0.45477014026240226
19,0.1919191919191919,1.7088922262191772,1.6034681797027588,selected trajectory sim 56,selected,56,28,-0.45477014026240226
20,0.20202020202020202,1.6842073202133179,1.5732779502868652,selected trajectory sim 56,selected,56,28,-0.45477014026240226
21,0.21212121212121213,1.659318447113037,1.542841911315918,selected trajectory sim 56,selected,56,28,-0.45477014026240226
22,0.2222222222222222,1.6359258890151978,1.5142247676849365,selected trajectory sim 56,selected,56,28,-0.45477014026240226
23,0.23232323232323232,1.6121476888656616,1.4851548671722412,selected trajectory sim 56,selected,56,28,-0.45477014026240226
24,0.24242424242424243,1.588107943534851,1.455742597579956,selected trajectory sim 56,selected,56,28,-0.45477014026240226
25,0.25252525252525254,1.5640156269073486,1.4262861013412476,selected trajectory sim 56,selected,56,28,-0.45477014026240226
26,0.26262626262626265,1.539650559425354,1.3964792490005493,selected trajectory sim 56,selected,56,28,-0.45477014026240226
27,0.2727272727272727,1.515578269958496,1.3670471906661987,selected trajectory sim 56,selected,56,28,-0.45477014026240226
28,0.2828282828282828,1.4911283254623413,1.3371350765228271,selected trajectory sim 56,selected,56,28,-0.45477014026240226
29,0.29292929292929293,1.4676932096481323,1.3084774017333984,selected trajectory sim 56,selected,56,28,-0.45477014026240226
30,0.30303030303030304,1.4427907466888428,1.278018832206726,selected trajectory sim 56,selected,56,28,-0.45477014026240226
31,0.31313131313131315,1.4193732738494873,1.2493798732757568,selected trajectory sim 56,selected,56,28,-0.45477014026240226
32,0.32323232323232326,1.395126461982727,1.2197253704071045,selected trajectory sim 56,selected,56,28,-0.45477014026240226
33,0.3333333333333333,1.3710929155349731,1.190331220626831,selected trajectory sim 56,selected,56,28,-0.45477014026240226
34,0.3434343434343434,1.3479199409484863,1.1619987487792969,selected trajectory sim 56,selected,56,28,-0.45477014026240226
35,0.35353535353535354,1.3235973119735718,1.132232427597046,selected trajectory sim 56,selected,56,28,-0.45477014026240226
36,0.36363636363636365,1.3002419471740723,1.1036698818206787,selected trajectory sim 56,selected,56,28,-0.45477014026240226
37,0.37373737373737376,1.2760498523712158,1.0740774869918823,selected trajectory sim 56,selected,56,28,-0.45477014026240226
38,0.3838383838383838,1.2519724369049072,1.0446298122406006,selected trajectory sim 56,selected,56,28,-0.45477014026240226
39,0.3939393939393939,1.2274748086929321,1.0146589279174805,selected trajectory sim 56,selected,56,28,-0.45477014026240226
40,0.40404040404040403,1.2037732601165771,0.9856764674186707,selected trajectory sim 56,selected,56,28,-0.45477014026240226
41,0.41414141414141414,1.1797730922698975,0.9563083052635193,selected trajectory sim 56,selected,56,28,-0.45477014026240226
42,0.42424242424242425,1.1557844877243042,0.9269750714302063,selected trajectory sim 56,selected,56,28,-0.45477014026240226
43,0.43434343434343436,1.1326771974563599,0.8987026810646057,selected trajectory sim 56,selected,56,28,-0.45477014026240226
44,0.4444444444444444,1.108435034751892,0.8690481781959534,selected trajectory sim 56,selected,56,28,-0.45477014026240226
45,0.45454545454545453,1.084201693534851,0.8393974900245667,selected trajectory sim 56,selected,56,28,-0.45477014026240226
46,0.46464646464646464,1.0599801540374756,0.8097718358039856,selected trajectory sim 56,selected,56,28,-0.45477014026240226
47,0.47474747474747475,1.0363889932632446,0.7809157371520996,selected trajectory sim 56,selected,56,28,-0.45477014026240226
48,0.48484848484848486,1.0117509365081787,0.7507622838020325,selected trajectory sim 56,selected,56,28,-0.45477014026240226
49,0.494949494949495,0.9889275431632996,0.7228506207466125,selected trajectory sim 56,selected,56,28,-0.45477014026240226
50,0.5050505050505051,0.9645546078681946,0.6930302381515503,selected trajectory sim 56,selected,56,28,-0.45477014026240226
51,0.5151515151515151,0.939896821975708,0.6628673076629639,selected trajectory sim 56,selected,56,28,-0.45477014026240226
52,0.5252525252525253,0.9165021777153015,0.6342481970787048,selected trajectory sim 56,selected,56,28,-0.45477014026240226
53,0.5353535353535354,0.8924782872200012,0.6048557162284851,selected trajectory sim 56,selected,56,28,-0.45477014026240226
54,0.5454545454545454,0.8685463666915894,0.5755805969238281,selected trajectory sim 56,selected,56,28,-0.45477014026240226
55,0.5555555555555556,0.8451583385467529,0.5469686985015869,selected trajectory sim 56,selected,56,28,-0.45477014026240226
56,0.5656565656565656,0.8210665583610535,0.5174853801727295,selected trajectory sim 56,selected,56,28,-0.45477014026240226
57,0.5757575757575758,0.7968825101852417,0.48790043592453003,selected trajectory sim 56,selected,56,28,-0.45477014026240226
58,0.5858585858585859,0.7734774947166443,0.45926472544670105,selected trajectory sim 56,selected,56,28,-0.45477014026240226
59,0.5959595959595959,0.7491836547851562,0.4295381009578705,selected trajectory sim 56,selected,56,28,-0.45477014026240226
60,0.6060606060606061,0.7248628735542297,0.3997771739959717,selected trajectory sim 56,selected,56,28,-0.45477014026240226
61,0.6161616161616161,0.7012067437171936,0.3708414137363434,selected trajectory sim 56,selected,56,28,-0.45477014026240226
62,0.6262626262626263,0.6767615675926208,0.34093233942985535,selected trajectory sim 56,selected,56,28,-0.45477014026240226
63,0.6363636363636364,0.653101921081543,0.31197553873062134,selected trajectory sim 56,selected,56,28,-0.45477014026240226
64,0.6464646464646465,0.6293937563896179,0.2829658091068268,selected trajectory sim 56,selected,56,28,-0.45477014026240226
65,0.6565656565656566,0.6051055192947388,0.2532552480697632,selected trajectory sim 56,selected,56,28,-0.45477014026240226
66,0.6666666666666666,0.5809367299079895,0.22367233037948608,selected trajectory sim 56,selected,56,28,-0.45477014026240226
67,0.6767676767676768,0.5572359561920166,0.19467929005622864,selected trajectory sim 56,selected,56,28,-0.45477014026240226
68,0.6868686868686869,0.5325387716293335,0.1644468456506729,selected trajectory sim 56,selected,56,28,-0.45477014026240226
69,0.696969696969697,0.5088678598403931,0.13549324870109558,selected trajectory sim 56,selected,56,28,-0.45477014026240226
70,0.7070707070707071,0.48445478081703186,0.10562174022197723,selected trajectory sim 56,selected,56,28,-0.45477014026240226
71,0.7171717171717171,0.460578590631485,0.07639973610639572,selected trajectory sim 56,selected,56,28,-0.45477014026240226
72,0.7272727272727273,0.4365796744823456,0.047032199800014496,selected trajectory sim 56,selected,56,28,-0.45477014026240226
73,0.7373737373737373,0.4126984775066376,0.01779891923069954,selected trajectory sim 56,selected,56,28,-0.45477014026240226
74,0.7474747474747475,0.3880375921726227,-0.012368922121822834,selected trajectory sim 56,selected,56,28,-0.45477014026240226
75,0.7575757575757576,0.3638764023780823,-0.041936490684747696,selected trajectory sim 56,selected,56,28,-0.45477014026240226
76,0.7676767676767676,0.3399203419685364,-0.07125808298587799,selected trajectory sim 56,selected,56,28,-0.45477014026240226
77,0.7777777777777778,0.31569555401802063,-0.10091239213943481,selected trajectory sim 56,selected,56,28,-0.45477014026240226
78,0.7878787878787878,0.2916812002658844,-0.13029387593269348,selected trajectory sim 56,selected,56,28,-0.45477014026240226
79,0.797979797979798,0.2676970958709717,-0.15964633226394653,selected trajectory sim 56,selected,56,28,-0.45477014026240226
80,0.8080808080808081,0.24355660378932953,-0.18919195234775543,selected trajectory sim 56,selected,56,28,-0.45477014026240226
81,0.8181818181818182,0.21911606192588806,-0.21910205483436584,selected trajectory sim 56,selected,56,28,-0.45477014026240226
82,0.8282828282828283,0.19551369547843933,-0.24799053370952606,selected trajectory sim 56,selected,56,28,-0.45477014026240226
83,0.8383838383838383,0.17139768600463867,-0.277498722076416,selected trajectory sim 56,selected,56,28,-0.45477014026240226
84,0.8484848484848485,0.14665593206882477,-0.30779170989990234,selected trajectory sim 56,selected,56,28,-0.45477014026240226
85,0.8585858585858586,0.12352341413497925,-0.3361046314239502,selected trajectory sim 56,selected,56,28,-0.45477014026240226
86,0.8686868686868687,0.0979015901684761,-0.36745238304138184,selected trajectory sim 56,selected,56,28,-0.45477014026240226
87,0.8787878787878788,0.07482707500457764,-0.39569222927093506,selected trajectory sim 56,selected,56,28,-0.45477014026240226
88,0.8888888888888888,0.050658974796533585,-0.4252713918685913,selected trajectory sim 56,selected,56,28,-0.45477014026240226
89,0.898989898989899,0.026420842856168747,-0.45494869351387024,selected trajectory sim 56,selected,56,28,-0.45477014026240226
90,0.9090909090909091,0.002777051879093051,-0.4838784337043762,selected trajectory sim 56,selected,56,28,-0.45477014026240226
91,0.9191919191919192,-0.02113577164709568,-0.5131530165672302,selected trajectory sim 56,selected,56,28,-0.45477014026240226
92,0.9292929292929293,-0.04656682536005974,-0.5442834496498108,selected trajectory sim 56,selected,56,28,-0.45477014026240226
93,0.9393939393939394,-0.07035483419895172,-0.5733999609947205,selected trajectory sim 56,selected,56,28,-0.45477014026240226
94,0.9494949494949495,-0.0947003960609436,-0.6032006740570068,selected trajectory sim 56,selected,56,28,-0.45477014026240226
95,0.9595959595959596,-0.11898556351661682,-0.6329299211502075,selected trajectory sim 56,selected,56,28,-0.45477014026240226
96,0.9696969696969697,-0.1427401900291443,-0.662006139755249,selected trajectory sim 56,selected,56,28,-0.45477014026240226
97,0.9797979797979798,-0.1671452820301056,-0.6918965578079224,selected trajectory sim 56,selected,56,28,-0.45477014026240226
98,0.98989898989899,-0.19275453686714172,-0.7232359647750854,selected trajectory sim 56,selected,56,28,-0.45477014026240226
